Unique ID,Season,Team,games_won,games_lost,total_wscore,total_lscore,win_score_diff,lose_score_diff,avg_win_score_diff,avg_lose_score_diff,seed,seed_number,ncaa_champ,final_four
1409-2014,2014,1409,21,12,1568,844,295,106,14.04761905,8.833333333,X13,13,0,0
1409-2015,2015,1409,22,9,1488,502,263,118,11.95454545,13.11111111,0,0,0,0
1409-2016,2016,1409,20,11,1527,767,237,103,11.85,9.363636364,W11b,11,0,0
1410-2003,2003,1410,6,20,389,1197,46,256,7.666666667,12.8,0,0,0,0
1410-2004,2004,1410,10,14,714,910,89,231,8.9,16.5,0,0,0,0
1410-2005,2005,1410,8,16,619,977,80,267,10,16.6875,0,0,0,0
1410-2006,2006,1410,3,24,213,1377,31,445,10.33333333,18.54166667,0,0,0,0
1410-2007,2007,1410,10,15,682,948,97,192,9.7,12.8,0,0,0,0
1410-2008,2008,1410,14,13,1080,864,175,158,12.5,12.15384615,0,0,0,0
1410-2009,2009,1410,6,17,406,1022,34,204,5.666666667,12,0,0,0,0
1410-2010,2010,1410,6,27,391,1628,64,427,10.66666667,15.81481481,0,0,0,0
1410-2011,2011,1410,3,25,218,1623,31,315,10.33333333,12.6,0,0,0,0
1410-2012,2012,1410,7,21,524,1185,49,307,7,14.61904762,0,0,0,0
1410-2013,2013,1410,12,16,845,919,90,235,7.5,14.6875,0,0,0,0
1410-2014,2014,1410,8,23,581,1426,72,265,9,11.52173913,0,0,0,0
1410-2015,2015,1410,7,21,465,1205,44,318,6.285714286,15.14285714,0,0,0,0
1410-2016,2016,1410,5,22,392,1358,44,412,8.8,18.72727273,0,0,0,0
1411-2003,2003,1411,18,12,1392,792,163,104,9.055555556,8.666666667,X16a,16,0,0
1411-2004,2004,1411,13,15,906,938,160,184,12.30769231,12.26666667,0,0,0,0
1411-2005,2005,1411,10,15,688,942,58,147,5.8,9.8,0,0,0,0
1411-2006,2006,1411,6,22,470,1387,72,400,12,18.18181818,0,0,0,0
1411-2007,2007,1411,11,17,807,992,62,283,5.636363636,16.64705882,0,0,0,0
1411-2008,2008,1411,7,25,507,1503,56,436,8,17.44,0,0,0,0
1411-2009,2009,1411,7,25,549,1514,62,353,8.857142857,14.12,0,0,0,0
1411-2010,2010,1411,15,16,1111,952,194,186,12.93333333,11.625,0,0,0,0
1411-2011,2011,1411,19,12,1278,704,146,168,7.684210526,14,0,0,0,0
1411-2012,2012,1411,15,18,1058,963,234,286,15.6,15.88888889,0,0,0,0
1411-2013,2013,1411,17,14,1300,879,328,168,19.29411765,12,0,0,0,0
1411-2014,2014,1411,18,14,1409,993,199,132,11.05555556,9.428571429,Y16b,16,0,0
1411-2015,2015,1411,22,12,1627,691,204,179,9.272727273,14.91666667,Z15,15,0,0
1411-2016,2016,1411,18,14,1389,941,253,168,14.05555556,12,0,0,0,0
1412-2003,2003,1412,18,12,1455,855,261,127,14.5,10.58333333,0,0,0,0
1412-2004,2004,1412,20,9,1560,602,288,69,14.4,7.666666667,Z09,09,0,0
1412-2005,2005,1412,21,10,1684,728,262,68,12.47619048,6.8,X11,11,0,0
1412-2006,2006,1412,23,6,1785,359,314,67,13.65217391,11.16666667,Z09,09,0,0
1412-2007,2007,1412,15,16,1098,953,177,142,11.8,8.875,0,0,0,0
1412-2008,2008,1412,22,10,1722,650,332,96,15.09090909,9.6,0,0,0,0
1412-2009,2009,1412,22,11,1666,731,335,112,15.22727273,10.18181818,0,0,0,0
1412-2010,2010,1412,23,8,1583,501,255,63,11.08695652,7.875,0,0,0,0
1412-2011,2011,1412,22,8,1539,528,255,58,11.59090909,7.25,W12b,12,0,0
1412-2012,2012,1412,15,16,1013,862,141,173,9.4,10.8125,0,0,0,0
1412-2013,2013,1412,15,17,1107,1145,155,195,10.33333333,11.47058824,0,0,0,0
1412-2014,2014,1412,16,13,1189,905,160,115,10,8.846153846,0,0,0,0
1412-2015,2015,1412,18,15,1274,973,172,145,9.555555556,9.666666667,X14,14,0,0
1412-2016,2016,1412,25,6,1987,424,275,47,11,7.833333333,0,0,0,0
1413-2005,2005,1413,10,17,783,1033,118,259,11.8,15.23529412,0,0,0,0
1413-2006,2006,1413,7,20,508,1254,59,286,8.428571429,14.3,0,0,0,0
1413-2007,2007,1413,5,23,355,1512,28,380,5.6,16.52173913,0,0,0,0
1413-2008,2008,1413,7,22,498,1296,53,370,7.571428571,16.81818182,0,0,0,0
1413-2009,2009,1413,13,19,1016,1322,126,160,9.692307692,8.421052632,0,0,0,0
1413-2010,2010,1413,12,18,903,1145,113,215,9.416666667,11.94444444,0,0,0,0
1413-2011,2011,1413,8,20,659,1327,107,213,13.375,10.65,0,0,0,0
1413-2012,2012,1413,4,26,300,1540,25,414,6.25,15.92307692,0,0,0,0
1413-2013,2013,1413,14,17,1084,1126,130,159,9.285714286,9.352941176,0,0,0,0
1413-2014,2014,1413,7,22,530,1471,42,326,6,14.81818182,0,0,0,0
1413-2015,2015,1413,23,6,1649,415,209,53,9.086956522,8.833333333,0,0,0,0
1413-2016,2016,1413,9,19,620,1144,58,179,6.444444444,9.421052632,0,0,0,0
1414-2003,2003,1414,19,9,1398,540,216,112,11.36842105,12.44444444,0,0,0,0
1414-2004,2004,1414,10,17,701,997,52,139,5.2,8.176470588,0,0,0,0
1414-2005,2005,1414,15,13,1135,750,183,191,12.2,14.69230769,0,0,0,0
1414-2006,2006,1414,16,11,1187,727,216,97,13.5,8.818181818,0,0,0,0
1414-2007,2007,1414,15,18,1029,1157,186,210,12.4,11.66666667,0,0,0,0
1414-2008,2008,1414,17,16,1194,1030,186,146,10.94117647,9.125,0,0,0,0
1414-2009,2009,1414,12,19,857,1171,105,211,8.75,11.10526316,0,0,0,0
1414-2010,2010,1414,12,18,887,1112,94,196,7.833333333,10.88888889,0,0,0,0
1414-2011,2011,1414,12,19,981,1331,122,166,10.16666667,8.736842105,0,0,0,0
1414-2012,2012,1414,10,19,761,1204,94,234,9.4,12.31578947,0,0,0,0
1414-2013,2013,1414,18,15,1264,942,171,137,9.5,9.133333333,0,0,0,0
1414-2014,2014,1414,21,11,1441,772,288,109,13.71428571,9.909090909,0,0,0,0
1414-2015,2015,1414,19,12,1314,757,201,97,10.57894737,8.083333333,W13,13,0,0
1414-2016,2016,1414,23,9,1712,551,270,123,11.73913043,13.66666667,0,0,0,0
1415-2003,2003,1415,5,18,338,1165,23,232,4.6,12.88888889,0,0,0,0
1415-2004,2004,1415,10,17,726,1098,72,164,7.2,9.647058824,0,0,0,0
1415-2005,2005,1415,8,19,547,1096,54,227,6.75,11.94736842,0,0,0,0
1415-2006,2006,1415,5,22,405,1369,35,361,7,16.40909091,0,0,0,0
1415-2007,2007,1415,5,24,377,1451,44,347,8.8,14.45833333,0,0,0,0
1415-2008,2008,1415,8,21,575,1143,64,326,8,15.52380952,0,0,0,0
1415-2009,2009,1415,16,13,1037,707,113,153,7.0625,11.76923077,0,0,0,0
1415-2010,2010,1415,10,17,682,979,104,178,10.4,10.47058824,0,0,0,0
1415-2011,2011,1415,10,19,749,1120,57,256,5.7,13.47368421,0,0,0,0
1415-2012,2012,1415,12,17,789,889,50,218,4.166666667,12.82352941,0,0,0,0
1415-2013,2013,1415,4,24,256,1328,26,300,6.5,12.5,0,0,0,0
1415-2014,2014,1415,8,21,601,1339,53,207,6.625,9.857142857,0,0,0,0
1415-2015,2015,1415,12,17,838,1010,95,196,7.916666667,11.52941176,0,0,0,0
1415-2016,2016,1415,12,19,892,1212,103,183,8.583333333,9.631578947,0,0,0,0
1416-2003,2003,1416,20,11,1543,681,272,89,13.6,8.090909091,0,0,0,0
1416-2004,2004,1416,24,5,1757,288,300,59,12.5,11.8,Y14,14,0,0
1416-2005,2005,1416,21,8,1451,529,156,64,7.428571429,8,Z15,15,0,0
1416-2006,2006,1416,12,15,791,891,143,175,11.91666667,11.66666667,0,0,0,0
1416-2007,2007,1416,20,9,1486,608,267,76,13.35,8.444444444,0,0,0,0
1416-2008,2008,1416,16,15,1240,1029,241,111,15.0625,7.4,0,0,0,0
1416-2009,2009,1416,16,14,1235,877,205,191,12.8125,13.64285714,0,0,0,0
1416-2010,2010,1416,14,17,1003,1050,157,226,11.21428571,13.29411765,0,0,0,0
1416-2011,2011,1416,18,11,1265,692,232,104,12.88888889,9.454545455,0,0,0,0
1416-2012,2012,1416,20,10,1348,604,193,126,9.65,12.6,0,0,0,0
1416-2013,2013,1416,18,11,1322,717,203,131,11.27777778,11.90909091,0,0,0,0
1416-2014,2014,1416,11,18,914,1156,157,238,14.27272727,13.22222222,0,0,0,0
1416-2015,2015,1416,11,18,801,1104,67,256,6.090909091,14.22222222,0,0,0,0
1416-2016,2016,1416,12,18,932,1130,133,218,11.08333333,12.11111111,0,0,0,0
1417-2003,2003,1417,10,19,842,1339,124,223,12.4,11.73684211,0,0,0,0
1417-2004,2004,1417,11,17,789,1074,77,174,7,10.23529412,0,0,0,0
1417-2005,2005,1417,18,10,1396,676,168,96,9.333333333,9.6,W11,11,0,0
1417-2006,2006,1417,27,6,1866,397,341,29,12.62962963,4.833333333,X02,02,0,1
1417-2007,2007,1417,25,5,1840,319,373,31,14.92,6.2,Z02,02,0,1
1417-2008,2008,1417,30,3,2258,185,496,21,16.53333333,7,Z01,01,0,1
1417-2009,2009,1417,25,8,1984,524,471,51,18.84,6.375,W06,06,0,0
1417-2010,2010,1417,14,18,1021,1118,156,212,11.14285714,11.77777778,0,0,0,0
1417-2011,2011,1417,22,10,1568,671,221,87,10.04545455,8.7,Y07,07,0,0
1417-2012,2012,1417,18,14,1273,898,293,125,16.27777778,8.928571429,0,0,0,0
1417-2013,2013,1417,25,9,1943,598,281,84,11.24,9.333333333,X06,06,0,0
1417-2014,2014,1417,26,8,2225,557,446,70,17.15384615,8.75,X04,04,0,0
1417-2015,2015,1417,20,13,1634,742,308,177,15.4,13.61538462,X11,11,0,0
1417-2016,2016,1417,15,17,1208,1272,187,162,12.46666667,9.529411765,0,0,0,0
1418-2003,2003,1418,19,9,1499,630,258,75,13.57894737,8.333333333,0,0,0,0
1418-2004,2004,1418,18,8,1465,518,239,73,13.27777778,9.125,X14,14,0,0
1418-2005,2005,1418,19,10,1435,663,255,135,13.42105263,13.5,W13,13,0,0
1418-2006,2006,1418,13,16,914,1022,117,172,9,10.75,0,0,0,0
1418-2007,2007,1418,8,21,569,1368,57,232,7.125,11.04761905,0,0,0,0
1418-2008,2008,1418,14,15,973,899,105,141,7.5,9.4,0,0,0,0
1418-2009,2009,1418,9,20,671,1243,83,227,9.222222222,11.35,0,0,0,0
1418-2010,2010,1418,12,16,873,1016,120,120,10,7.5,0,0,0,0
1418-2011,2011,1418,13,14,969,921,97,131,7.461538462,9.357142857,0,0,0,0
1418-2012,2012,1418,15,15,1084,940,137,162,9.133333333,10.8,0,0,0,0
1418-2013,2013,1418,12,20,952,1309,151,237,12.58333333,11.85,0,0,0,0
1418-2014,2014,1418,20,11,1671,804,232,120,11.6,10.90909091,Z14,14,0,0
1418-2015,2015,1418,17,13,1339,899,254,117,14.94117647,9,0,0,0,0
1418-2016,2016,1418,15,14,1258,992,249,134,16.6,9.571428571,0,0,0,0
1419-2003,2003,1419,11,16,817,1111,130,244,11.81818182,15.25,0,0,0,0
1419-2004,2004,1419,9,19,646,1222,69,281,7.666666667,14.78947368,0,0,0,0
1419-2005,2005,1419,5,19,351,1152,51,260,10.2,13.68421053,0,0,0,0
1419-2006,2006,1419,7,18,534,1036,76,310,10.85714286,17.22222222,0,0,0,0
1419-2007,2007,1419,15,14,1153,887,149,252,9.933333333,18,0,0,0,0
1419-2008,2008,1419,7,21,534,1333,74,295,10.57142857,14.04761905,0,0,0,0
1419-2009,2009,1419,9,20,646,1218,50,298,5.555555556,14.9,0,0,0,0
1419-2010,2010,1419,10,19,683,1252,51,209,5.1,11,0,0,0,0
1419-2011,2011,1419,5,24,344,1358,33,332,6.6,13.83333333,0,0,0,0
1419-2012,2012,1419,3,25,218,1464,43,368,14.33333333,14.72,0,0,0,0
1419-2013,2013,1419,4,23,299,1322,33,371,8.25,16.13043478,0,0,0,0
1419-2014,2014,1419,9,17,686,968,101,237,11.22222222,13.94117647,0,0,0,0
1419-2015,2015,1419,17,12,1165,613,145,119,8.529411765,9.916666667,0,0,0,0
1419-2016,2016,1419,18,13,1436,789,205,163,11.38888889,12.53846154,0,0,0,0
1420-2003,2003,1420,7,20,496,1207,80,262,11.42857143,13.1,0,0,0,0
1420-2004,2004,1420,7,21,472,1212,88,191,12.57142857,9.095238095,0,0,0,0
1420-2005,2005,1420,10,18,673,1020,66,239,6.6,13.27777778,0,0,0,0
1420-2006,2006,1420,10,19,791,1149,100,193,10,10.15789474,0,0,0,0
1420-2007,2007,1420,12,19,837,1038,113,254,9.416666667,13.36842105,0,0,0,0
1420-2008,2008,1420,23,8,1780,541,222,56,9.652173913,7,X15,15,0,0
1420-2009,2009,1420,14,17,995,1016,95,237,6.785714286,13.94117647,0,0,0,0
1420-2010,2010,1420,4,26,272,1621,40,362,10,13.92307692,0,0,0,0
1420-2011,2011,1420,5,25,380,1548,18,444,3.6,17.76,0,0,0,0
1420-2012,2012,1420,4,26,278,1619,30,445,7.5,17.11538462,0,0,0,0
1420-2013,2013,1420,7,23,461,1439,49,313,7,13.60869565,0,0,0,0
1420-2014,2014,1420,8,21,568,1316,56,278,7,13.23809524,0,0,0,0
1420-2015,2015,1420,4,26,273,1409,42,373,10.5,14.34615385,0,0,0,0
1420-2016,2016,1420,7,25,567,1740,64,336,9.142857143,13.44,0,0,0,0
1421-2003,2003,1421,13,16,1034,1031,83,293,6.384615385,18.3125,X16b,16,0,0
1421-2004,2004,1421,7,20,457,1206,60,348,8.571428571,17.4,0,0,0,0
1421-2005,2005,1421,9,17,708,1116,88,261,9.777777778,15.35294118,0,0,0,0
1421-2006,2006,1421,8,18,638,1087,74,341,9.25,18.94444444,0,0,0,0
1421-2007,2007,1421,8,19,599,1231,83,263,10.375,13.84210526,0,0,0,0
1421-2008,2008,1421,19,9,1493,593,200,128,10.52631579,14.22222222,0,0,0,0
1421-2009,2009,1421,12,16,957,1054,112,303,9.333333333,18.9375,0,0,0,0
1421-2010,2010,1421,12,16,1000,1005,101,293,8.416666667,18.3125,0,0,0,0
1421-2011,2011,1421,16,13,1189,893,219,132,13.6875,10.15384615,Y16b,16,0,0
1421-2012,2012,1421,21,9,1723,633,275,89,13.0952381,9.888888889,W16,16,0,0
1421-2013,2013,1421,13,16,972,1078,128,119,9.846153846,7.4375,0,0,0,0
1421-2014,2014,1421,14,15,1130,1101,134,172,9.571428571,11.46666667,0,0,0,0
1421-2015,2015,1421,12,16,922,1064,125,168,10.41666667,10.5,0,0,0,0
1421-2016,2016,1421,20,11,1522,787,232,63,11.6,5.727272727,Y15,15,0,0
1422-2003,2003,1422,6,22,462,1497,58,221,9.666666667,10.04545455,0,0,0,0
1422-2004,2004,1422,10,17,763,1211,104,192,10.4,11.29411765,0,0,0,0
1422-2005,2005,1422,15,12,1132,752,124,239,8.266666667,19.91666667,0,0,0,0
1422-2006,2006,1422,10,19,685,1266,89,262,8.9,13.78947368,0,0,0,0
1422-2007,2007,1422,16,14,1174,909,169,141,10.5625,10.07142857,0,0,0,0
1422-2008,2008,1422,19,12,1444,750,283,150,14.89473684,12.5,0,0,0,0
1422-2009,2009,1422,4,25,332,1466,35,375,8.75,15,0,0,0,0
1422-2010,2010,1422,8,23,567,1399,78,338,9.75,14.69565217,0,0,0,0
1422-2011,2011,1422,7,24,544,1660,60,357,8.571428571,14.875,0,0,0,0
1422-2012,2012,1422,12,19,893,1267,76,315,6.333333333,16.57894737,0,0,0,0
1422-2013,2013,1422,7,22,567,1488,114,233,16.28571429,10.59090909,0,0,0,0
1422-2014,2014,1422,11,18,810,1193,72,252,6.545454545,14,0,0,0,0
1422-2015,2015,1422,8,22,620,1420,114,223,14.25,10.13636364,0,0,0,0
1422-2016,2016,1422,11,18,873,1209,109,194,9.909090909,10.77777778,0,0,0,0
1423-2003,2003,1423,24,6,1774,367,407,54,16.95833333,9,X11,11,0,0
1423-2004,2004,1423,15,15,993,851,182,125,12.13333333,8.333333333,0,0,0,0
1423-2005,2005,1423,19,10,1245,641,131,85,6.894736842,8.5,0,0,0,0
1423-2006,2006,1423,25,7,1706,459,334,56,13.36,8,W09,09,0,0
1423-2007,2007,1423,7,22,501,1370,68,254,9.714285714,11.54545455,0,0,0,0
1423-2008,2008,1423,20,13,1550,847,195,154,9.75,11.84615385,0,0,0,0
1423-2009,2009,1423,7,25,628,1652,54,447,7.714285714,17.88,0,0,0,0
1423-2010,2010,1423,9,22,701,1350,106,270,11.77777778,12.27272727,0,0,0,0
1423-2011,2011,1423,13,18,910,1065,113,205,8.692307692,11.38888889,0,0,0,0
1423-2012,2012,1423,10,21,734,1279,76,252,7.6,12,0,0,0,0
1423-2013,2013,1423,9,20,617,1220,64,291,7.111111111,14.55,0,0,0,0
1423-2014,2014,1423,7,23,484,1382,59,298,8.428571429,12.95652174,0,0,0,0
1423-2015,2015,1423,17,13,1261,802,167,170,9.823529412,13.07692308,0,0,0,0
1423-2016,2016,1423,23,7,1859,483,240,49,10.43478261,7,Z13,13,0,0
1424-2003,2003,1424,21,10,1632,711,244,88,11.61904762,8.8,0,0,0,0
1424-2004,2004,1424,17,12,1308,839,185,101,10.88235294,8.416666667,0,0,0,0
1424-2005,2005,1424,15,13,1177,848,135,120,9,9.230769231,0,0,0,0
1424-2006,2006,1424,17,13,1285,799,202,112,11.88235294,8.615384615,0,0,0,0
1424-2007,2007,1424,27,6,2084,392,343,75,12.7037037,12.5,Y07,07,0,0
1424-2008,2008,1424,25,7,1840,376,320,86,12.8,12.28571429,X08,08,0,0
1424-2009,2009,1424,21,10,1512,628,228,79,10.85714286,7.9,0,0,0,0
1424-2010,2010,1424,24,8,1820,508,350,69,14.58333333,8.625,Y08,08,0,0
1424-2011,2011,1424,24,8,1788,513,366,69,15.25,8.625,Z08,08,0,0
1424-2012,2012,1424,24,8,1908,522,378,71,15.75,8.875,Y06,06,0,0
1424-2013,2013,1424,24,9,1782,564,313,65,13.04166667,7.222222222,W05,05,0,0
1424-2014,2014,1424,20,13,1512,843,298,107,14.9,8.230769231,0,0,0,0
1424-2015,2015,1424,17,15,1201,936,198,133,11.64705882,8.866666667,0,0,0,0
1424-2016,2016,1424,16,15,1359,1022,202,130,12.625,8.666666667,0,0,0,0
1425-2003,2003,1425,13,17,1113,1182,189,190,14.53846154,11.17647059,0,0,0,0
1425-2004,2004,1425,13,15,1059,1052,94,189,7.230769231,12.6,0,0,0,0
1425-2005,2005,1425,12,17,1015,1144,145,214,12.08333333,12.58823529,0,0,0,0
1425-2006,2006,1425,16,13,1202,796,182,140,11.375,10.76923077,0,0,0,0
1425-2007,2007,1425,23,11,1732,696,321,104,13.95652174,9.454545455,W05,05,0,0
1425-2008,2008,1425,21,11,1545,665,304,116,14.47619048,10.54545455,X06,06,0,0
1425-2009,2009,1425,21,12,1479,777,247,86,11.76190476,7.166666667,Y10,10,0,0
1425-2010,2010,1425,16,14,1032,757,188,114,11.75,8.142857143,0,0,0,0
1425-2011,2011,1425,19,14,1307,899,235,101,12.36842105,7.214285714,Z11a,11,0,0
1425-2012,2012,1425,6,26,395,1288,75,302,12.5,11.61538462,0,0,0,0
1425-2013,2013,1425,14,18,986,1115,136,198,9.714285714,11,0,0,0,0
1425-2014,2014,1425,10,21,780,1405,104,272,10.4,12.95238095,0,0,0,0
1425-2015,2015,1425,12,20,842,1301,108,236,9,11.8,0,0,0,0
1425-2016,2016,1425,21,12,1801,867,332,131,15.80952381,10.91666667,W08,08,0,0
1426-2003,2003,1426,14,13,956,735,151,150,10.78571429,11.53846154,0,0,0,0
1426-2004,2004,1426,14,12,1091,745,158,149,11.28571429,12.41666667,0,0,0,0
1426-2005,2005,1426,9,15,706,944,90,213,10,14.2,0,0,0,0
1426-2006,2006,1426,10,16,770,1086,116,154,11.6,9.625,0,0,0,0
1426-2007,2007,1426,11,16,862,1095,89,224,8.090909091,14,0,0,0,0
1426-2008,2008,1426,17,11,1278,752,175,104,10.29411765,9.454545455,Y16,16,0,0
1426-2009,2009,1426,13,14,1079,1005,152,89,11.69230769,6.357142857,0,0,0,0
1426-2010,2010,1426,12,14,936,949,99,139,8.25,9.928571429,0,0,0,0
1426-2011,2011,1426,9,16,653,1063,105,158,11.66666667,9.875,0,0,0,0
1426-2012,2012,1426,23,8,1796,570,350,70,15.2173913,8.75,0,0,0,0
1426-2013,2013,1426,19,13,1350,695,229,172,12.05263158,13.23076923,0,0,0,0
1426-2014,2014,1426,13,17,982,1269,83,203,6.384615385,11.94117647,0,0,0,0
1426-2015,2015,1426,15,15,1129,1002,154,179,10.26666667,11.93333333,0,0,0,0
1426-2016,2016,1426,22,10,1813,716,363,89,16.5,8.9,0,0,0,0
1427-2003,2003,1427,9,17,705,1015,79,232,8.777777778,13.64705882,0,0,0,0
1427-2004,2004,1427,16,12,1277,751,129,135,8.0625,11.25,X16,16,0,0
1427-2005,2005,1427,12,13,981,906,111,122,9.25,9.384615385,0,0,0,0
1427-2006,2006,1427,9,17,722,1178,123,185,13.66666667,10.88235294,0,0,0,0
1427-2007,2007,1427,4,22,238,1249,31,326,7.75,14.81818182,0,0,0,0
1427-2008,2008,1427,9,17,675,919,64,247,7.111111111,14.52941176,0,0,0,0
1427-2009,2009,1427,16,13,1172,918,111,116,6.9375,8.923076923,0,0,0,0
1427-2010,2010,1427,16,11,1167,694,152,94,9.5,8.545454545,0,0,0,0
1427-2011,2011,1427,16,13,1178,866,104,111,6.5,8.538461538,W16b,16,0,0
1427-2012,2012,1427,16,14,1235,913,168,91,10.5,6.5,0,0,0,0
1427-2013,2013,1427,10,22,722,1326,125,300,12.5,13.63636364,0,0,0,0
1427-2014,2014,1427,6,21,489,1352,58,330,9.666666667,15.71428571,0,0,0,0
1427-2015,2015,1427,12,16,897,1052,143,163,11.91666667,10.1875,0,0,0,0
1427-2016,2016,1427,4,26,312,1845,33,423,8.25,16.26923077,0,0,0,0
1428-2003,2003,1428,23,7,1586,416,263,61,11.43478261,8.714285714,Y09,09,0,0
1428-2004,2004,1428,23,8,1581,431,336,110,14.60869565,13.75,Z11,11,0,0
1428-2005,2005,1428,25,5,1733,288,366,53,14.64,10.6,Y06,06,0,0
1428-2006,2006,1428,13,15,937,874,181,184,13.92307692,12.26666667,0,0,0,0
1428-2007,2007,1428,11,19,853,1222,111,201,10.09090909,10.57894737,0,0,0,0
1428-2008,2008,1428,16,14,1169,869,232,96,14.5,6.857142857,0,0,0,0
1428-2009,2009,1428,24,8,1769,502,305,65,12.70833333,8.125,Y05,05,0,0
1428-2010,2010,1428,14,17,949,1110,171,170,12.21428571,10,0,0,0,0
1428-2011,2011,1428,12,18,884,1122,108,231,9,12.83333333,0,0,0,0
1428-2012,2012,1428,5,25,327,1335,41,485,8.2,19.4,0,0,0,0
1428-2013,2013,1428,13,18,886,1055,125,185,9.615384615,10.27777778,0,0,0,0
1428-2014,2014,1428,19,11,1497,672,289,77,15.21052632,7,0,0,0,0
1428-2015,2015,1428,23,8,1756,466,513,64,22.30434783,8,X05,05,0,0
1428-2016,2016,1428,25,8,2031,493,364,117,14.56,14.625,X03,03,0,0
1429-2003,2003,1429,22,8,1515,464,227,51,10.31818182,6.375,Z15,15,0,0
1429-2004,2004,1429,24,3,1682,167,320,16,13.33333333,5.333333333,0,0,0,0
1429-2005,2005,1429,24,7,1833,429,510,30,21.25,4.285714286,X14,14,0,0
1429-2006,2006,1429,22,8,1581,563,267,53,12.13636364,6.625,Z12,12,0,0
1429-2007,2007,1429,22,11,1596,747,212,100,9.636363636,9.090909091,0,0,0,0
1429-2008,2008,1429,23,10,1795,656,323,138,14.04347826,13.8,0,0,0,0
1429-2009,2009,1429,29,4,2152,254,384,39,13.24137931,9.75,Z11,11,0,0
1429-2010,2010,1429,26,7,2000,428,495,53,19.03846154,7.571428571,X12,12,0,0
1429-2011,2011,1429,29,3,2102,179,456,31,15.72413793,10.33333333,Y12,12,0,0
1429-2012,2012,1429,16,15,1152,929,192,108,12,7.2,0,0,0,0
1429-2013,2013,1429,20,10,1453,595,224,90,11.2,9,0,0,0,0
1429-2014,2014,1429,17,14,1276,855,213,161,12.52941176,11.5,0,0,0,0
1429-2015,2015,1429,17,13,1144,845,184,105,10.82352941,8.076923077,0,0,0,0
1429-2016,2016,1429,14,15,1123,995,182,164,13,10.93333333,0,0,0,0
1430-2005,2005,1430,14,12,1010,725,186,191,13.28571429,15.91666667,0,0,0,0
1430-2006,2006,1430,14,13,983,791,144,128,10.28571429,9.846153846,0,0,0,0
1430-2007,2007,1430,20,7,1500,426,332,60,16.6,8.571428571,0,0,0,0
1430-2008,2008,1430,13,14,1002,893,169,146,13,10.42857143,0,0,0,0
1430-2009,2009,1430,15,11,1143,667,245,99,16.33333333,9,0,0,0,0
1430-2010,2010,1430,8,18,550,1040,75,219,9.375,12.16666667,0,0,0,0
1430-2011,2011,1430,15,11,1200,718,165,108,11,9.818181818,0,0,0,0
1430-2012,2012,1430,16,12,1153,751,154,134,9.625,11.16666667,0,0,0,0
1430-2013,2013,1430,10,18,757,1061,87,209,8.7,11.61111111,0,0,0,0
1430-2014,2014,1430,18,11,1259,646,145,155,8.055555556,14.09090909,0,0,0,0
1430-2015,2015,1430,9,19,622,976,105,325,11.66666667,17.10526316,0,0,0,0
1430-2016,2016,1430,9,18,778,1221,104,266,11.55555556,14.77777778,0,0,0,0
1431-2003,2003,1431,5,24,417,1400,62,374,12.4,15.58333333,0,0,0,0
1431-2004,2004,1431,22,7,1739,450,343,104,15.59090909,14.85714286,X13,13,0,0
1431-2005,2005,1431,25,7,1994,427,352,59,14.08,8.428571429,Y11,11,0,0
1431-2006,2006,1431,18,9,1208,539,223,66,12.38888889,7.333333333,0,0,0,0
1431-2007,2007,1431,14,17,1132,1212,267,142,19.07142857,8.352941176,0,0,0,0
1431-2008,2008,1431,19,13,1510,948,259,135,13.63157895,10.38461538,0,0,0,0
1431-2009,2009,1431,19,12,1452,889,223,111,11.73684211,9.25,0,0,0,0
1431-2010,2010,1431,26,6,1971,454,420,49,16.15384615,8.166666667,Z12,12,0,0
1431-2011,2011,1431,24,9,1710,616,295,67,12.29166667,7.444444444,0,0,0,0
1431-2012,2012,1431,15,17,1035,986,167,165,11.13333333,9.705882353,0,0,0,0
1431-2013,2013,1431,18,14,1259,783,212,140,11.77777778,10,0,0,0,0
1431-2014,2014,1431,21,10,1493,647,237,93,11.28571429,9.3,0,0,0,0
1431-2015,2015,1431,22,10,1618,598,259,66,11.77272727,6.6,0,0,0,0
1431-2016,2016,1431,18,14,1508,950,190,154,10.55555556,11,0,0,0,0
1433-2003,2003,1433,18,10,1415,658,258,88,14.33333333,8.8,0,0,0,0
1433-2004,2004,1433,23,7,1722,402,312,95,13.56521739,13.57142857,Y13,13,0,0
1433-2005,2005,1433,19,12,1407,771,216,88,11.36842105,7.333333333,0,0,0,0
1433-2006,2006,1433,19,10,1368,596,231,78,12.15789474,7.8,0,0,0,0
1433-2007,2007,1433,27,6,2077,391,374,43,13.85185185,7.166666667,Z11,11,0,0
1433-2008,2008,1433,24,7,1670,410,320,41,13.33333333,5.857142857,0,0,0,0
1433-2009,2009,1433,24,9,1715,661,331,46,13.79166667,5.111111111,W11,11,0,0
1433-2010,2010,1433,22,9,1719,619,355,54,16.13636364,6,0,0,0,0
1433-2011,2011,1433,23,11,1726,706,224,85,9.739130435,7.727272727,Z11b,11,0,1
1433-2012,2012,1433,28,6,1975,350,338,45,12.07142857,7.5,Y12,12,0,0
1433-2013,2013,1433,26,8,2126,503,488,62,18.76923077,7.75,X05,05,0,0
1433-2014,2014,1433,26,8,2008,541,403,59,15.5,7.375,X05,05,0,0
